Order ID,Date,Product,Price,Quantity,Purchase Type,Payment Method
23041,2024-08-29,Burgers,12.99,751.58,In-store,Credit Card
23042,2024-08-29,Chicken Sandwiches,9.95,257.86,In-store,Cash
23043,2024-08-29,Fries,3.49,732.91,Online,Gift Card
23044,2024-08-29,Beverages,2.95,1009.06,In-store,Credit Card
23045,2024-08-29,Sides & Other,4.99,266.21,Drive-thru,Cash
23046,2024-08-30,Burgers,12.99,650.55,In-store,Cash
23047,2024-08-30,Chicken Sandwiches,9.95,326.6,In-store,Cash
23048,2024-08-30,Fries,3.49,856.08,In-store,Credit Card
23049,2024-08-30,Beverages,2.95,1170.34,In-store,Credit Card
23050,2024-08-30,Sides & Other,4.99,324.95,Online,Cash
23051,2024-08-31,Burgers,12.99,797.02,Online,Credit Card
23052,2024-08-31,Chicken Sandwiches,9.95,305.83,In-store,Cash
23053,2024-08-31,Fries,3.49,970.6,Drive-thru,Credit Card
23054,2024-08-31,Beverages,2.95,1255.66,Drive-thru,Credit Card
23055,2024-08-31,Sides & Other,4.99,391.01,Online,Credit Card
23056,2024-09-01,Burgers,12.99,699.84,In-store,Credit Card
23057,2024-09-01,Chicken Sandwiches,9.95,270.99,In-store,Credit Card
23058,2024-09-01,Fries,3.49,853.85,In-store,Gift Card
23059,2024-09-01,Beverages,2.95,963.01,In-store,Credit Card
23060,2024-09-01,Sides & Other,4.99,253.72,In-store,Cash
23061,2024-09-02,Burgers,12.99,768.27,Drive-thru,Cash
23062,2024-09-02,Chicken Sandwiches,9.95,270.51,In-store,Credit Card
23063,2024-09-02,Fries,3.49,817.33,In-store,Credit Card
23064,2024-09-02,Beverages,2.95,967.06,Drive-thru,Credit Card
23065,2024-09-02,Sides & Other,4.99,206.27,Online,Credit Card
23066,2024-09-03,Burgers,12.99,634.91,Drive-thru,Credit Card
23067,2024-09-03,Chicken Sandwiches,9.95,273.13,Online,Credit Card
23068,2024-09-03,Fries,3.49,679.78,In-store,Cash
23069,2024-09-03,Beverages,2.95,825.31,Drive-thru,Cash
23070,2024-09-03,Sides & Other,4.99,237.22,In-store,Gift Card
23071,2024-09-04,Burgers,12.99,566.74,Drive-thru,Credit Card
23072,2024-09-04,Chicken Sandwiches,9.95,286.19,In-store,Cash
23073,2024-09-04,Fries,3.49,723.51,In-store,Credit Card
23074,2024-09-04,Beverages,2.95,920.62,In-store,Cash
23075,2024-09-04,Sides & Other,4.99,204.27,In-store,Gift Card
23076,2024-09-05,Burgers,12.99,763.87,Online,Credit Card
23077,2024-09-05,Chicken Sandwiches,9.95,262.97,Online,Credit Card
23078,2024-09-05,Fries,3.49,738.68,Drive-thru,Gift Card
23079,2024-09-05,Beverages,2.95,869.07,In-store,Cash
23080,2024-09-05,Sides & Other,4.99,219.71,Online,Credit Card
23081,2024-09-06,Burgers,12.99,833.11,Drive-thru,Cash
23082,2024-09-06,Chicken Sandwiches,9.95,284.14,In-store,Cash
23083,2024-09-06,Fries,3.49,724.14,Drive-thru,Credit Card
23084,2024-09-06,Beverages,2.95,942.13,Drive-thru,Cash
23085,2024-09-06,Sides & Other,4.99,254.96,In-store,Credit Card
23086,2024-09-07,Burgers,12.99,867.86,In-store,Cash
23087,2024-09-07,Chicken Sandwiches,9.95,314.79,In-store,Credit Card
23088,2024-09-07,Fries,3.49,997.72,Drive-thru,Cash
23089,2024-09-07,Beverages,2.95,1025.04,In-store,Credit Card
23090,2024-09-07,Sides & Other,4.99,301.87,In-store,Credit Card
23091,2024-09-08,Burgers,12.99,627.42,Drive-thru,Gift Card
23092,2024-09-08,Chicken Sandwiches,9.95,309.85,In-store,Cash
23093,2024-09-08,Fries,3.49,838.59,In-store,Cash
23094,2024-09-08,Beverages,2.95,1033.58,In-store,Credit Card
23095,2024-09-08,Sides & Other,4.99,236.12,Online,Cash
23096,2024-09-09,Burgers,12.99,671.12,Online,Credit Card
23097,2024-09-09,Chicken Sandwiches,9.95,248.08,Drive-thru,Credit Card
23098,2024-09-09,Fries,3.49,680.8,In-store,Credit Card
23099,2024-09-09,Beverages,2.95,787.21,Online,Cash
23100,2024-09-09,Sides & Other,4.99,226.42,Online,Credit Card
23101,2024-09-10,Burgers,12.99,572.52,In-store,Gift Card
23102,2024-09-10,Chicken Sandwiches,9.95,251.74,In-store,Credit Card
23103,2024-09-10,Fries,3.49,746.79,In-store,Credit Card
23104,2024-09-10,Beverages,2.95,854.93,In-store,Cash
23105,2024-09-10,Sides & Other,4.99,194.16,Online,Credit Card
23106,2024-09-11,Burgers,12.99,670.87,Drive-thru,Credit Card
23107,2024-09-11,Chicken Sandwiches,9.95,211.18,In-store,Cash
23108,2024-09-11,Fries,3.49,739.51,Drive-thru,Credit Card
23109,2024-09-11,Beverages,2.95,877.06,Drive-thru,Cash
23110,2024-09-11,Sides & Other,4.99,168.04,Drive-thru,Cash
23111,2024-09-12,Burgers,12.99,573.61,Drive-thru,Gift Card
23112,2024-09-12,Chicken Sandwiches,9.95,236.47,Drive-thru,Credit Card
23113,2024-09-12,Fries,3.49,701.75,Drive-thru,Gift Card
23114,2024-09-12,Beverages,2.95,815.84,Drive-thru,Credit Card
23115,2024-09-12,Sides & Other,4.99,240.03,Online,Credit Card
23116,2024-09-13,Burgers,12.99,763.42,In-store,Credit Card
23117,2024-09-13,Chicken Sandwiches,9.95,274.5,Online,Credit Card
23118,2024-09-13,Fries,3.49,784.38,Online,Credit Card
23119,2024-09-13,Beverages,2.95,1033.98,Online,Credit Card
23120,2024-09-13,Sides & Other,4.99,322.44,In-store,Credit Card
23121,2024-09-14,Burgers,12.99,801.99,In-store,Credit Card
23122,2024-09-14,Chicken Sandwiches,9.95,296.71,Drive-thru,Credit Card
23123,2024-09-14,Fries,3.49,956.8,Drive-thru,Cash
23124,2024-09-14,Beverages,2.95,1101.41,Online,Credit Card
23125,2024-09-14,Sides & Other,4.99,290.14,In-store,Credit Card
23126,2024-09-15,Burgers,12.99,820.12,In-store,Credit Card
23127,2024-09-15,Chicken Sandwiches,9.95,230.99,Drive-thru,Gift Card
23128,2024-09-15,Fries,3.49,910.69,Drive-thru,Gift Card
23129,2024-09-15,Beverages,2.95,1018.48,In-store,Cash
23130,2024-09-15,Sides & Other,4.99,253.13,Drive-thru,Gift Card
23131,2024-09-16,Burgers,12.99,590.72,In-store,Credit Card
23132,2024-09-16,Chicken Sandwiches,9.95,223.21,Drive-thru,Cash
23133,2024-09-16,Fries,3.49,588.69,In-store,Cash
23134,2024-09-16,Beverages,2.95,842.32,In-store,Cash
23135,2024-09-16,Sides & Other,4.99,210.63,Online,Credit Card
23136,2024-09-17,Burgers,12.99,642.27,Drive-thru,Credit Card
23137,2024-09-17,Chicken Sandwiches,9.95,254.02,In-store,Credit Card
23138,2024-09-17,Fries,3.49,637.06,Online,Cash
23139,2024-09-17,Beverages,2.95,834.01,Online,Cash
23140,2024-09-17,Sides & Other,4.99,208.15,In-store,Credit Card
23141,2024-09-18,Burgers,12.99,701.86,Online,Credit Card
23142,2024-09-18,Chicken Sandwiches,9.95,190.3,In-store,Cash
23143,2024-09-18,Fries,3.49,710.47,In-store,Cash
23144,2024-09-18,Beverages,2.95,838.21,In-store,Credit Card
23145,2024-09-18,Sides & Other,4.99,241.41,In-store,Cash
23146,2024-09-19,Burgers,12.99,677.8,Drive-thru,Credit Card
23147,2024-09-19,Chicken Sandwiches,9.95,225.85,Online,Cash
23148,2024-09-19,Fries,3.49,683.96,In-store,Cash
23149,2024-09-19,Beverages,2.95,856.36,In-store,Cash
23150,2024-09-19,Sides & Other,4.99,199.06,In-store,Credit Card
23151,2024-09-20,Burgers,12.99,806.78,Drive-thru,Credit Card
23152,2024-09-20,Chicken Sandwiches,9.95,269.47,Online,Credit Card
23153,2024-09-20,Fries,3.49,677.39,In-store,Cash
23154,2024-09-20,Beverages,2.95,973.61,Online,Cash
23155,2024-09-20,Sides & Other,4.99,223.71,In-store,Gift Card
23156,2024-09-21,Burgers,12.99,706.72,Online,Credit Card
23157,2024-09-21,Chicken Sandwiches,9.95,276.35,Online,Cash
23158,2024-09-21,Fries,3.49,935.34,Drive-thru,Cash
23159,2024-09-21,Beverages,2.95,1182.27,In-store,Cash
23160,2024-09-21,Sides & Other,4.99,308.89,Drive-thru,Cash
23161,2024-09-22,Burgers,12.99,718.7,In-store,Credit Card
23162,2024-09-22,Chicken Sandwiches,9.95,300.88,In-store,Cash
23163,2024-09-22,Fries,3.49,819.99,In-store,Credit Card
23164,2024-09-22,Beverages,2.95,985.1,In-store,Cash
23165,2024-09-22,Sides & Other,4.99,225.19,In-store,Credit Card
23166,2024-09-23,Burgers,12.99,493.06,In-store,Cash
23167,2024-09-23,Chicken Sandwiches,9.95,215.1,Drive-thru,Credit Card
23168,2024-09-23,Fries,3.49,663.87,Drive-thru,Credit Card
23169,2024-09-23,Beverages,2.95,788.33,In-store,Credit Card
23170,2024-09-23,Sides & Other,4.99,197.22,In-store,Cash
23171,2024-09-24,Burgers,12.99,558.03,Drive-thru,Cash
23172,2024-09-24,Chicken Sandwiches,9.95,245.85,In-store,Cash
23173,2024-09-24,Fries,3.49,624.9,In-store,Credit Card
23174,2024-09-24,Beverages,2.95,844.61,In-store,Credit Card
23175,2024-09-24,Sides & Other,4.99,185.91,Online,Cash
23176,2024-09-25,Burgers,12.99,599.75,In-store,Gift Card
23177,2024-09-25,Chicken Sandwiches,9.95,206.84,Online,Credit Card
23178,2024-09-25,Fries,3.49,693.07,In-store,Gift Card
23179,2024-09-25,Beverages,2.95,896.41,In-store,Cash
23180,2024-09-25,Sides & Other,4.99,244.06,Online,Gift Card
23181,2024-09-26,Burgers,12.99,710.26,In-store,Credit Card
23182,2024-09-26,Chicken Sandwiches,9.95,256.64,Drive-thru,Credit Card
23183,2024-09-26,Fries,3.49,667.02,Online,Cash
23184,2024-09-26,Beverages,2.95,848.24,In-store,Credit Card
23185,2024-09-26,Sides & Other,4.99,202.77,Online,Gift Card
23186,2024-09-27,Burgers,12.99,842.66,Drive-thru,Cash
23187,2024-09-27,Chicken Sandwiches,9.95,245.64,Online,Gift Card
23188,2024-09-27,Fries,3.49,866.42,In-store,Gift Card
23189,2024-09-27,Beverages,2.95,1027.38,In-store,Credit Card
23190,2024-09-27,Sides & Other,4.99,328.83,Online,Credit Card
23191,2024-09-28,Burgers,12.99,808.12,Drive-thru,Credit Card
23192,2024-09-28,Chicken Sandwiches,9.95,339.82,Online,Credit Card
23193,2024-09-28,Fries,3.49,1057.47,In-store,Credit Card
23194,2024-09-28,Beverages,2.95,1088.96,In-store,Gift Card
23195,2024-09-28,Sides & Other,4.99,232.32,In-store,Credit Card
23196,2024-09-29,Burgers,12.99,622.75,Drive-thru,Credit Card
23197,2024-09-29,Chicken Sandwiches,9.95,308.46,In-store,Gift Card
23198,2024-09-29,Fries,3.49,747.31,In-store,Credit Card
23199,2024-09-29,Beverages,2.95,999.12,Drive-thru,Gift Card
23200,2024-09-29,Sides & Other,4.99,285.05,Online,Gift Card
23201,2024-09-30,Burgers,12.99,606.84,In-store,Cash
23202,2024-09-30,Chicken Sandwiches,9.95,233.88,Online,Credit Card
23203,2024-09-30,Fries,3.49,666.42,Online,Cash
23204,2024-09-30,Beverages,2.95,834.99,Online,Cash
23205,2024-09-30,Sides & Other,4.99,181.5,Online,Cash
23206,2024-10-01,Burgers,12.99,538.16,Online,Credit Card
23207,2024-10-01,Chicken Sandwiches,9.95,203.58,Drive-thru,Credit Card
23208,2024-10-01,Fries,3.49,681.58,Online,Credit Card
23209,2024-10-01,Beverages,2.95,751.3,Online,Credit Card
23210,2024-10-01,Sides & Other,4.99,219.74,Online,Gift Card
23211,2024-10-02,Burgers,12.99,677.8,In-store,Gift Card
23212,2024-10-02,Chicken Sandwiches,9.95,204.6,In-store,Gift Card
23213,2024-10-02,Fries,3.49,752.06,In-store,Credit Card
23214,2024-10-02,Beverages,2.95,811.17,Online,Credit Card
23215,2024-10-02,Sides & Other,4.99,239.97,In-store,Gift Card
23216,2024-10-03,Burgers,12.99,713.6,Online,Cash
23217,2024-10-03,Chicken Sandwiches,9.95,193.14,Online,Cash
23218,2024-10-03,Fries,3.49,661.46,In-store,Credit Card
23219,2024-10-03,Beverages,2.95,737.46,Online,Cash
23220,2024-10-03,Sides & Other,4.99,239.54,Online,Credit Card
23221,2024-10-04,Burgers,12.99,625.79,In-store,Cash
23222,2024-10-04,Chicken Sandwiches,9.95,288.55,Online,Gift Card
23223,2024-10-04,Fries,3.49,850.76,Online,Cash
23224,2024-10-04,Beverages,2.95,901.77,Drive-thru,Cash
23225,2024-10-04,Sides & Other,4.99,260.13,In-store,Cash
23226,2024-10-05,Burgers,12.99,712.26,Online,Cash
23227,2024-10-05,Chicken Sandwiches,9.95,276.28,Drive-thru,Credit Card
23228,2024-10-05,Fries,3.49,955.23,In-store,Cash
23229,2024-10-05,Beverages,2.95,1022.96,Drive-thru,Cash
23230,2024-10-05,Sides & Other,4.99,281.28,In-store,Credit Card
23231,2024-10-06,Burgers,12.99,686.75,Drive-thru,Credit Card
23232,2024-10-06,Chicken Sandwiches,9.95,217.48,In-store,Credit Card
23233,2024-10-06,Fries,3.49,753.87,Drive-thru,Gift Card
23234,2024-10-06,Beverages,2.95,972.13,Online,Cash
23235,2024-10-06,Sides & Other,4.99,210.7,Online,Cash
23236,2024-10-07,Burgers,12.99,568.86,Online,Credit Card
23237,2024-10-07,Chicken Sandwiches,9.95,236.35,Drive-thru,Cash
23238,2024-10-07,Fries,3.49,580.76,In-store,Cash
23239,2024-10-07,Beverages,2.95,706.09,Online,Cash
23240,2024-10-07,Sides & Other,4.99,226.44,In-store,Credit Card
23241,2024-10-08,Burgers,12.99,577.35,In-store,Gift Card
23242,2024-10-08,Chicken Sandwiches,9.95,286.36,Online,Gift Card
23243,2024-10-08,Fries,3.49,583.46,In-store,Gift Card
23244,2024-10-08,Beverages,2.95,756.21,Online,Cash
23245,2024-10-08,Sides & Other,4.99,201.68,Drive-thru,Gift Card
23246,2024-10-09,Burgers,12.99,653.18,Online,Credit Card
23247,2024-10-09,Chicken Sandwiches,9.95,243.35,Drive-thru,Credit Card
23248,2024-10-09,Fries,3.49,652.83,In-store,Credit Card
23249,2024-10-09,Beverages,2.95,768.93,In-store,Credit Card
23250,2024-10-09,Sides & Other,4.99,160.97,In-store,Gift Card
23251,2024-10-10,Burgers,12.99,643.08,In-store,Cash
23252,2024-10-10,Chicken Sandwiches,9.95,239.92,In-store,Gift Card
23253,2024-10-10,Fries,3.49,709.54,Drive-thru,Cash
23254,2024-10-10,Beverages,2.95,795.99,In-store,Cash
23255,2024-10-10,Sides & Other,4.99,228.76,In-store,Gift Card
23256,2024-10-11,Burgers,12.99,708.23,Online,Credit Card
23257,2024-10-11,Chicken Sandwiches,9.95,243.46,Drive-thru,Credit Card
23258,2024-10-11,Fries,3.49,751.75,Online,Cash
23259,2024-10-11,Beverages,2.95,920.22,Online,Credit Card
23260,2024-10-11,Sides & Other,4.99,300.5,Drive-thru,Credit Card
23261,2024-10-12,Burgers,12.99,770.57,In-store,Credit Card
23262,2024-10-12,Chicken Sandwiches,9.95,304.06,In-store,Credit Card
23263,2024-10-12,Fries,3.49,839.47,Drive-thru,Gift Card
23264,2024-10-12,Beverages,2.95,1039.65,In-store,Cash
23265,2024-10-12,Sides & Other,4.99,309.18,Drive-thru,Credit Card
23266,2024-10-13,Burgers,12.99,853.3,In-store,Credit Card
23267,2024-10-13,Chicken Sandwiches,9.95,249.89,Drive-thru,Cash
23268,2024-10-13,Fries,3.49,787.67,Online,Cash
23269,2024-10-13,Beverages,2.95,907.44,Online,Credit Card
23270,2024-10-13,Sides & Other,4.99,279.96,In-store,Credit Card
23271,2024-10-14,Burgers,12.99,546.56,In-store,Credit Card
23272,2024-10-14,Chicken Sandwiches,9.95,194.95,Online,Gift Card
23273,2024-10-14,Fries,3.49,662.01,Online,Gift Card
23274,2024-10-14,Beverages,2.95,722.19,Drive-thru,Cash
23275,2024-10-14,Sides & Other,4.99,174.48,In-store,Credit Card
23276,2024-10-15,Burgers,12.99,653.68,Drive-thru,Credit Card
23277,2024-10-15,Chicken Sandwiches,9.95,247.75,In-store,Credit Card
23278,2024-10-15,Fries,3.49,654.26,Online,Cash
23279,2024-10-15,Beverages,2.95,725.85,Drive-thru,Credit Card
23280,2024-10-15,Sides & Other,4.99,222.71,Drive-thru,Gift Card
23281,2024-10-16,Burgers,12.99,555.44,Online,Credit Card
23282,2024-10-16,Chicken Sandwiches,9.95,233.51,In-store,Cash
23283,2024-10-16,Fries,3.49,594.17,In-store,Credit Card
23284,2024-10-16,Beverages,2.95,790.06,In-store,Credit Card
23285,2024-10-16,Sides & Other,4.99,170.0,Online,Cash
23286,2024-10-17,Burgers,12.99,696.94,Online,Gift Card
23287,2024-10-17,Chicken Sandwiches,9.95,224.89,In-store,Gift Card
23288,2024-10-17,Fries,3.49,674.39,Drive-thru,Cash
23289,2024-10-17,Beverages,2.95,740.97,In-store,Credit Card
23290,2024-10-17,Sides & Other,4.99,208.79,Online,Credit Card
23291,2024-10-18,Burgers,12.99,795.64,Online,Cash
23292,2024-10-18,Chicken Sandwiches,9.95,199.24,In-store,Gift Card
23293,2024-10-18,Fries,3.49,846.31,Drive-thru,Cash
23294,2024-10-18,Beverages,2.95,888.36,In-store,Credit Card
23295,2024-10-18,Sides & Other,4.99,207.92,In-store,Credit Card
23296,2024-10-19,Burgers,12.99,705.45,In-store,Cash
23297,2024-10-19,Chicken Sandwiches,9.95,354.78,In-store,Gift Card
23298,2024-10-19,Fries,3.49,837.27,Online,Credit Card
23299,2024-10-19,Beverages,2.95,940.97,In-store,Cash
23300,2024-10-19,Sides & Other,4.99,327.86,Drive-thru,Credit Card
23301,2024-10-20,Burgers,12.99,740.15,Online,Gift Card
23302,2024-10-20,Chicken Sandwiches,9.95,248.2,In-store,Credit Card
23303,2024-10-20,Fries,3.49,816.67,Online,Credit Card
23304,2024-10-20,Beverages,2.95,859.02,In-store,Cash
23305,2024-10-20,Sides & Other,4.99,296.29,In-store,Gift Card
23306,2024-10-21,Burgers,12.99,616.85,Drive-thru,Cash
23307,2024-10-21,Chicken Sandwiches,9.95,225.88,Online,Cash
23308,2024-10-21,Fries,3.49,642.24,Drive-thru,Credit Card
23309,2024-10-21,Beverages,2.95,753.42,In-store,Cash
23310,2024-10-21,Sides & Other,4.99,200.15,Drive-thru,Gift Card
23311,2024-10-22,Burgers,12.99,509.47,In-store,Cash
23312,2024-10-22,Chicken Sandwiches,9.95,231.37,Drive-thru,Credit Card
23313,2024-10-22,Fries,3.49,730.9,Drive-thru,Gift Card
23314,2024-10-22,Beverages,2.95,691.93,Online,Credit Card
23315,2024-10-22,Sides & Other,4.99,196.22,In-store,Cash
23316,2024-10-23,Burgers,12.99,631.91,Drive-thru,Credit Card
23317,2024-10-23,Chicken Sandwiches,9.95,231.5,Online,Cash
23318,2024-10-23,Fries,3.49,642.53,In-store,Gift Card
23319,2024-10-23,Beverages,2.95,798.07,Drive-thru,Gift Card
23320,2024-10-23,Sides & Other,4.99,288.22,In-store,Cash
23321,2024-10-24,Burgers,12.99,618.73,Online,Gift Card
23322,2024-10-24,Chicken Sandwiches,9.95,211.15,Drive-thru,Credit Card
23323,2024-10-24,Fries,3.49,619.11,In-store,Cash
23324,2024-10-24,Beverages,2.95,769.88,In-store,Credit Card
23325,2024-10-24,Sides & Other,4.99,251.18,In-store,Gift Card
23326,2024-10-25,Burgers,12.99,730.73,In-store,Credit Card
23327,2024-10-25,Chicken Sandwiches,9.95,267.64,In-store,Gift Card
23328,2024-10-25,Fries,3.49,757.6,Online,Credit Card
23329,2024-10-25,Beverages,2.95,834.69,Online,Credit Card
23330,2024-10-25,Sides & Other,4.99,279.43,Online,Credit Card
23331,2024-10-26,Burgers,12.99,860.16,Online,Cash
23332,2024-10-26,Chicken Sandwiches,9.95,254.54,In-store,Credit Card
23333,2024-10-26,Fries,3.49,973.51,In-store,Cash
23334,2024-10-26,Beverages,2.95,1014.25,In-store,Cash
23335,2024-10-26,Sides & Other,4.99,338.25,In-store,Cash
23336,2024-10-27,Burgers,12.99,621.5,Online,Cash
23337,2024-10-27,Chicken Sandwiches,9.95,236.12,Drive-thru,Gift Card
23338,2024-10-27,Fries,3.49,798.84,Drive-thru,Cash
23339,2024-10-27,Beverages,2.95,917.88,In-store,Cash
23340,2024-10-27,Sides & Other,4.99,321.28,Online,Cash
23341,2024-10-28,Burgers,12.99,597.3,In-store,Credit Card
23342,2024-10-28,Chicken Sandwiches,9.95,208.82,In-store,Credit Card
23343,2024-10-28,Fries,3.49,589.46,Drive-thru,Credit Card
23344,2024-10-28,Beverages,2.95,737.47,Drive-thru,Credit Card
23345,2024-10-28,Sides & Other,4.99,173.12,Drive-thru,Cash
23346,2024-10-29,Burgers,12.99,669.2,Drive-thru,Credit Card
23347,2024-10-29,Chicken Sandwiches,9.95,214.68,In-store,Gift Card
23348,2024-10-29,Fries,3.49,711.44,Drive-thru,Credit Card
23349,2024-10-29,Beverages,2.95,744.44,In-store,Gift Card
23350,2024-10-29,Sides & Other,4.99,202.72,Online,Cash
23351,2024-10-30,Burgers,12.99,575.92,In-store,Credit Card
23352,2024-10-30,Chicken Sandwiches,9.95,224.63,In-store,Credit Card
23353,2024-10-30,Fries,3.49,700.84,In-store,Credit Card
23354,2024-10-30,Beverages,2.95,763.98,In-store,Cash
23355,2024-10-30,Sides & Other,4.99,199.47,Drive-thru,Credit Card
23356,2024-10-31,Burgers,12.99,686.65,In-store,Credit Card
23357,2024-10-31,Chicken Sandwiches,9.95,269.87,Drive-thru,Credit Card
23358,2024-10-31,Fries,3.49,684.42,Drive-thru,Credit Card
23359,2024-10-31,Beverages,2.95,892.87,In-store,Credit Card
23360,2024-10-31,Sides & Other,4.99,215.88,In-store,Gift Card
23361,2024-11-01,Burgers,12.99,665.87,In-store,Cash
23362,2024-11-01,Chicken Sandwiches,9.95,247.67,Drive-thru,Cash
23363,2024-11-01,Fries,3.49,753.74,Drive-thru,Credit Card
23364,2024-11-01,Beverages,2.95,825.57,Online,Gift Card
23365,2024-11-01,Sides & Other,4.99,242.54,In-store,Credit Card
23366,2024-11-02,Burgers,12.99,1012.77,Online,Cash
23367,2024-11-02,Chicken Sandwiches,9.95,320.42,Online,Credit Card
23368,2024-11-02,Fries,3.49,966.08,Drive-thru,Credit Card
23369,2024-11-02,Beverages,2.95,1007.81,In-store,Credit Card
23370,2024-11-02,Sides & Other,4.99,309.98,Drive-thru,Cash
23371,2024-11-03,Burgers,12.99,764.98,Online,Gift Card
23372,2024-11-03,Chicken Sandwiches,9.95,269.68,Drive-thru,Credit Card
23373,2024-11-03,Fries,3.49,943.74,Drive-thru,Gift Card
23374,2024-11-03,Beverages,2.95,969.0,In-store,Cash
23375,2024-11-03,Sides & Other,4.99,211.21,Drive-thru,Credit Card
23376,2024-11-04,Burgers,12.99,540.35,In-store,Credit Card
23377,2024-11-04,Chicken Sandwiches,9.95,232.82,In-store,Credit Card
23378,2024-11-04,Fries,3.49,636.93,In-store,Gift Card
23379,2024-11-04,Beverages,2.95,716.39,Online,Credit Card
23380,2024-11-04,Sides & Other,4.99,193.45,Drive-thru,Cash
23381,2024-11-05,Burgers,12.99,753.05,In-store,Cash
23382,2024-11-05,Chicken Sandwiches,9.95,277.83,Online,Credit Card
23383,2024-11-05,Fries,3.49,707.45,In-store,Credit Card
23384,2024-11-05,Beverages,2.95,755.92,Drive-thru,Credit Card
23385,2024-11-05,Sides & Other,4.99,256.88,In-store,Credit Card
23386,2024-11-06,Burgers,12.99,616.97,Drive-thru,Gift Card
23387,2024-11-06,Chicken Sandwiches,9.95,238.7,Drive-thru,Gift Card
23388,2024-11-06,Fries,3.49,738.71,Drive-thru,Credit Card
23389,2024-11-06,Beverages,2.95,790.3,Drive-thru,Cash
23390,2024-11-06,Sides & Other,4.99,238.71,In-store,Credit Card
23391,2024-11-07,Burgers,12.99,551.73,Drive-thru,Cash
23392,2024-11-07,Chicken Sandwiches,9.95,239.06,Online,Cash
23393,2024-11-07,Fries,3.49,731.94,Online,Cash
23394,2024-11-07,Beverages,2.95,759.69,Drive-thru,Credit Card
23395,2024-11-07,Sides & Other,4.99,298.81,Drive-thru,Credit Card
23396,2024-11-08,Burgers,12.99,648.64,Drive-thru,Cash
23397,2024-11-08,Chicken Sandwiches,9.95,315.22,Drive-thru,Cash
23398,2024-11-08,Fries,3.49,921.7,Drive-thru,Cash
23399,2024-11-08,Beverages,2.95,961.81,Drive-thru,Credit Card
